0.8;836.3;12.0;135.0;701.4;0.0
0.8;836.3;12.0;135.0;701.4;0.0
0.8;836.4;12.0;135.0;701.4;0.0
0.8;831.0;12.0;134.2;701.4;-26.0
0.8;830.9;12.0;134.2;701.4;0.0
0.8;830.7;12.0;134.2;701.4;0.0
0.8;830.6;12.0;134.2;701.5;0.0
0.8;830.5;12.0;134.2;701.5;0.0
0.8;835.7;12.0;134.2;701.5;0.0
0.8;835.7;12.0;134.2;701.5;0.0
0.9;831.2;12.0;133.6;701.5;-21.7
0.9;831.1;12.0;133.6;701.5;0.0
0.9;831.0;12.0;133.6;701.5;0.0
0.9;830.9;12.0;133.6;701.5;0.0
0.9;830.8;12.0;133.6;701.5;0.0
0.9;835.2;12.0;133.6;701.6;0.0
0.9;835.2;12.0;133.6;701.6;0.0
0.9;828.8;12.0;132.8;701.6;-31.3
0.9;828.6;12.0;132.8;701.6;0.0
0.9;828.4;12.0;132.8;701.6;0.0
0.9;828.3;12.0;132.8;701.6;0.0
0.9;828.1;12.0;132.8;701.6;0.0
1.0;827.6;12.0;131.8;701.6;-33.0
1.0;827.4;12.0;131.8;701.6;0.0
1.0;827.2;12.0;131.8;701.7;0.0
1.0;827.1;12.0;131.8;701.7;0.0
1.0;826.9;12.0;131.8;701.7;0.0
1.0;833.5;12.0;131.8;701.7;0.0
1.1;826.8;12.0;130.9;701.7;-32.7
1.1;826.6;12.0;130.9;701.7;0.0
1.1;826.4;12.0;130.9;701.7;0.0
1.1;826.3;12.0;130.9;701.7;0.0
1.1;826.1;12.0;130.9;701.7;0.0
1.2;825.9;12.0;130.0;701.7;-32.8
1.2;825.7;12.0;130.0;701.8;0.0
1.2;825.6;12.0;130.0;701.8;0.0
1.2;825.4;12.0;130.0;701.8;0.0
1.2;825.2;12.0;130.0;701.8;0.0
1.2;831.8;12.0;130.0;701.8;0.0
1.2;825.3;12.0;129.1;701.8;-31.7
1.2;825.1;12.0;129.1;701.8;0.0
1.2;825.0;12.0;129.1;701.8;0.0
1.2;824.8;12.0;129.1;701.8;0.0
1.3;818.6;12.0;128.3;701.9;-29.3
1.3;824.8;12.0;128.3;701.9;0.0
1.3;824.6;12.0;128.3;701.9;0.0
1.3;824.5;12.0;128.3;701.9;0.0
1.3;824.3;12.0;128.3;701.9;0.0
1.4;824.5;12.0;127.5;701.9;-27.8
1.4;824.4;12.0;127.5;701.9;0.0
1.4;824.2;12.0;127.5;701.9;0.0
1.4;824.1;12.0;127.5;701.9;0.0
1.4;823.9;12.0;127.5;702.0;0.0
1.4;823.7;12.0;126.8;702.0;-28.0
1.4;823.6;12.0;126.8;702.0;0.0
1.4;823.4;12.0;126.8;702.0;0.0
1.4;823.3;12.0;126.8;702.0;0.0
1.5;816.8;12.0;125.9;702.0;-30.8
1.5;822.3;12.0;125.9;702.0;0.0
1.5;822.1;12.0;125.9;702.0;0.0
1.5;821.9;12.0;125.9;702.0;0.0
1.6;816.8;12.0;125.2;702.0;-24.4
1.6;822.8;12.0;125.2;702.1;0.0
1.6;822.7;12.0;125.2;702.1;0.0
1.6;822.5;12.0;125.2;702.1;0.0
1.6;818.4;12.0;124.7;702.1;-19.5
1.6;823.2;12.0;124.7;702.1;0.0
1.6;823.1;12.0;124.7;702.1;0.0
1.6;823.0;12.0;124.7;702.1;0.0
1.7;819.4;12.0;124.2;702.1;-17.1
1.7;823.2;12.0;124.2;702.1;0.0
1.7;823.1;12.0;124.2;702.2;0.0
1.7;823.0;12.0;124.2;702.2;0.0
1.7;822.9;12.0;124.2;702.2;0.0
1.7;823.4;12.0;123.8;702.2;-14.3
1.7;823.3;12.0;123.8;702.2;0.0
1.7;823.3;12.0;123.8;702.2;0.0
1.7;820.9;12.0;123.5;702.2;-11.1
1.7;820.8;12.0;123.5;702.2;0.0
1.7;823.6;12.0;123.5;702.2;0.0
1.7;823.5;12.0;123.5;702.2;0.0
1.8;819.5;12.0;122.9;702.3;-19.3
1.8;821.6;12.0;122.9;702.3;0.0
1.8;821.5;12.0;122.9;702.3;0.0
1.8;821.5;12.0;122.9;702.3;0.0
1.8;818.0;12.0;122.5;702.3;-16.2
1.8;821.8;12.0;122.5;702.3;0.0
1.8;821.7;12.0;122.5;702.3;0.0
1.8;821.6;12.0;122.5;702.3;0.0
1.8;818.1;12.0;122.0;702.3;-16.9
1.8;821.2;12.0;122.0;702.3;0.0
1.8;821.2;12.0;122.0;702.4;0.0
1.9;817.4;12.0;121.5;702.4;-17.7
1.9;817.3;12.0;121.5;702.4;0.0
1.9;820.6;12.0;121.5;702.4;0.0
1.9;820.5;12.0;121.5;702.4;0.0
1.9;816.6;12.0;121.0;702.4;-18.5
1.9;820.0;12.0;121.0;702.4;0.0
1.9;819.9;12.0;121.0;702.4;0.0
1.9;816.9;12.0;120.6;702.4;-14.5
1.9;816.7;12.0;120.6;702.4;0.0
1.9;820.3;12.0;120.6;702.5;0.0
1.9;820.2;12.0;120.6;702.5;0.0
2.0;816.0;12.0;120.0;702.5;-20.1
2.0;818.8;12.0;120.0;702.5;0.0
2.0;818.7;12.0;120.0;702.5;0.0
2.0;814.3;12.0;119.5;702.5;-21.1
2.0;814.1;12.0;119.5;702.5;0.0
2.0;818.0;12.0;119.5;702.5;0.0
2.1;812.2;12.0;118.7;702.5;-27.8
2.1;811.9;12.0;118.7;702.5;0.0
2.1;816.0;12.0;118.7;702.6;0.0
2.2;811.0;12.0;118.0;702.6;-23.6
2.2;810.7;12.0;118.0;702.6;0.0
2.2;816.1;12.0;118.0;702.6;0.0
2.2;812.2;12.0;117.5;702.6;-18.5
2.2;812.0;12.0;117.5;702.6;0.0
2.2;816.6;12.0;117.5;702.6;0.0
2.3;812.6;12.0;117.0;702.6;-19.2
2.3;812.4;12.0;117.0;702.6;0.0
2.3;816.0;12.0;117.0;702.6;0.0
2.3;813.1;12.0;116.6;702.7;-13.3
2.3;813.0;12.0;116.6;702.7;0.0
2.3;816.8;12.0;116.6;702.7;0.0
2.3;816.7;12.0;116.6;702.7;0.0
2.3;816.6;12.0;116.6;702.7;0.0
2.3;819.3;12.0;116.6;702.7;0.0
2.3;817.9;12.0;116.4;702.7;-6.8
2.3;817.9;12.0;116.4;702.7;0.0
2.3;817.8;12.0;116.4;702.7;0.0
2.3;815.0;12.0;116.0;702.7;-13.8
2.3;814.9;12.0;116.0;702.8;0.0
2.3;816.2;12.0;116.0;702.8;0.0
2.3;816.1;12.0;116.0;702.8;0.0
2.3;816.0;12.0;116.0;702.8;0.0
2.3;818.8;12.0;116.0;702.8;0.0
2.3;818.8;12.0;116.0;702.8;0.0
2.3;818.8;12.0;116.0;702.8;0.0
2.3;818.8;12.0;116.0;702.8;0.0
2.3;817.4;12.0;115.8;702.8;-7.1
2.3;817.4;12.0;115.8;702.8;0.0
2.3;817.3;12.0;115.8;702.8;0.0
2.3;817.3;12.0;115.8;702.9;0.0
2.3;818.7;12.0;116.0;702.9;7.1
2.3;820.2;12.0;116.0;702.9;0.0
2.3;820.2;12.0;116.0;702.9;0.0
2.3;820.3;12.0;116.0;702
